goods_code,frequency,code_length
238709872.0,1,11
238008202.0,1,11
237874679.0,1,11
238074948.0,1,11
236828165.0,1,11
238280081.0,1,11
233062707.0,1,11
236446951.0,1,11
239878019.0,1,11
234388083.0,1,11
238254496,1,9
240343474,1,9
238574555,1,9
234944610,1,9
236895635,1,9
236865272,1,9
233931438,1,9
232286305,1,9
241009419,1,9
239119339,1,9
238927210,1,9
238141051,1,9
236509986,1,9
237991844,1,9
240358847,1,9
233308737,1,9
240025209,1,9
231262277,1,9
238733526,1,9
239512664,1,9
237736473,1,9
237808675,1,9
238566356,1,9
237087843,1,9
230232593,1,9
238946900,1,9
238365034,1,9
238660212,1,9
238932143,1,9
238382368,1,9
239073951,1,9
235942437,1,9
236895584,1,9
237822435,1,9
234377689,1,9
240235696,1,9
239816774,1,9
239952468,1,9
239958905,1,9
236812671,1,9
234878315,1,9
239773761,1,9
230483118,1,9
239864759,1,9
238227787,1,9
238709876,1,9
238750778,1,9
240113004,1,9
231634508,1,9
238670932,1,9
238920932,1,9
240058866,1,9
239502822,1,9
239805419,1,9
238494743,1,9
238278278,1,9
240034280,1,9
236820141,1,9
237160008,1,9
236726240,1,9
237196791,1,9
236525368,1,9
240039246,1,9
238370385,1,9
238949278,1,9
239071260,1,9
240261150,1,9
238682388,1,9
239989099,1,9
239969014,1,9
231892879,1,9
239716672,1,9
231673812,1,9
240027503,1,9
232395182,1,9
239046806,1,9
240221699,1,9
237228783,1,9
235626510,1,9
231834371,1,9
238265786,1,9
238023596,1,9
239232768,1,9
237373886,1,9
238398661,1,9
237752114,1,9
237907934,1,9
238955670,1,9
239992737,1,9
238710379,1,9
234276933,1,9
240124778,1,9
240687780,1,9
238164888,1,9
238587916,1,9
239819584,1,9
239854736,1,9
233170526,1,9
234424625,1,9
239973366,1,9
238587129,1,9
238288602,1,9
239081642,1,9
239952500,1,9
239832171,1,9
238927732,1,9
239929861,1,9
240609896,1,9
239882106,1,9
231797305,1,9
238517981,1,9
238403519,1,9
238290153,1,9
240276246,1,9
239755593,1,9
238447944,1,9
233062929,1,9
239198672,1,9
240671221,1,9
236716368,1,9
237674037,1,9
240361599,1,9
238298293,1,9
237067859,1,9
239878378,1,9
239993667,1,9
240393772,1,9
237806834,1,9
240228687,1,9
237992857,1,9
240836910,1,9
238598138,1,9
239779343,1,9
237681448,1,9
239063841,1,9
238409862,1,9
238665069,1,9
240221714,1,9
237808654,1,9
238032280,1,9
236938827,1,9
236644705,1,9
239916789,1,9
239978989,1,9
240194881,1,9
236760948,1,9
239120013,1,9
239119431,1,9
238512339,1,9
239229094,1,9
238564226,1,9
239023955,1,9
239774330,1,9
238587456,1,9
240066012,1,9
234393375,1,9
238539404,1,9
236897956,1,9
239988844,1,9
238918827,1,9
238167607,1,9
238504824,1,9
238354298,1,9
239820100,1,9
238200326,1,9
238399121,1,9
231410371,1,9
238670610,1,9
237202319,1,9
237619237,1,9
236559197,1,9
239976812,1,9
238361460,1,9
237426576,1,9
236841105,1,9
238653082,1,9
238954037,1,9
240337313,1,9
238815677,1,9
239071568,1,9
233986496,1,9
240012898,1,9
234307893,1,9
238005638,1,9
236887967,1,9
238491848,1,9
239081690,1,9
237447258,1,9
237249579,1,9
238000268,1,9
237383463,1,9
238609811,1,9
237070829,1,9
238665440,1,9
238657468,1,9
240562854,1,9
238985630,1,9
239900763,1,9
239120751,1,9
240316139,1,9
231050761,1,9
238512897,1,9
240342748,1,9
239789135,1,9
240135086,1,9
233880196,1,9
238047764,1,9
238918084,1,9
237514184,1,9
238123511,1,9
238120658,1,9
234652400,1,9
231132750,1,9
238371128,1,9
238944757,1,9
237182311,1,9
238946938,1,9
238668326,1,9
236195255,1,9
237449820,1,9
237196776,1,9
238305819,1,9
238105961,1,9
238906456,1,9
238354630,1,9
239873745,1,9
237464180,1,9
234233361,1,9
240051515,1,9
238091649,1,9
239740990,1,9
236897949,1,9
238556621,1,9
239889163,1,9
231478417,1,9
240043183,1,9
238374161,1,9
238154564,1,9
238625442,1,9
240607575,1,9
234175522,1,9
240108848,1,9
240131552,1,9
238610036,1,9
240174768,1,9
236680299,1,9
240309339,1,9
239991068,1,9
240141534,1,9
230850452,1,9
239012676,1,9
239212664,1,9
239916741,1,9
238990336,1,9
237369731,1,9
239929889,1,9
238419103,1,9
240653115,1,9
238694641,1,9
231820853,1,9
238042996,1,9
239930446,1,9
239797772,1,9
240889176,1,9
240342764,1,9
237991884,1,9
238233622,1,9
236477210,1,9
238931688,1,9
240355396,1,9
236999173,1,9
232452568,1,9
237087902.0,1,11
238534609.0,1,11
238497937.0,1,11
237416857.0,1,11
238996966.0,1,11
232130707.0,1,11
238220600.0,1,11
237138264,1,9
240381550,1,9
240066866,1,9
238559824,1,9
237087763,1,9
239801998,1,9
240263703,1,9
235958584,1,9
234795998,1,9
239146699.0,1,11
239773635.0,1,11
238960409.0,1,11
238627780.0,1,11
236895662.0,1,11
237094331.0,1,11
240616040.0,1,11
231238674.0,1,11
236706317.0,1,11
238879191.0,1,11
238938839.0,1,11
235109257.0,1,11
233062987.0,1,11
238200639.0,1,11
236695091.0,1,11
236094318.0,1,11
238744832,1,9
240136581,1,9
237808639.0,1,11
239102214.0,1,11
238635554.0,1,11
236838946.0,1,11
240378804.0,1,11
238483583,1,9
240300536,1,9
237901080,1,9
238189300,1,9
238990348,1,9
238204317,1,9
239123622,1,9
240108843,1,9
237754903,1,9
238909846,1,9
230843478,1,9
238200113,1,9
238365025,1,9
238748137,1,9
238200122,1,9
238087358,1,9
237347036,1,9
241009740,1,9
238574516,1,9
236895683,1,9
238200624,1,9
238759145,1,9
231976973,1,9
231578825,1,9
237134896,1,9
237430179,1,9
239132742,1,9
238262422,1,9
237647016,1,9
236799067,1,9
238223468,1,9
237949502,1,9
237701404,1,9
231760194,1,9
236148866,1,9
240222689,1,9
238889769,1,9
231262278,1,9
240181359,1,9
237428564,1,9
238609691,1,9
238278311,1,9
239943663,1,9
231907005,1,9
237034191,1,9
238918100,1,9
238389016,1,9
236820194,1,9
238889113,1,9
237130820,1,9
232491580,1,9
237822428,1,9
234422541,1,9
233062984,1,9
238303931,1,9
240057628,1,9
240004770,1,9
240277279,1,9
238280055,1,9
238432901,1,9
238585202,1,9
232395183,1,9
237090852,1,9
239800960,1,9
238444214,1,9
236410875,1,9
235626508,1,9
238303396,1,9
238330466,1,9
235924426,1,9
236841143,1,9
237102935,1,9
238711507,1,9
238534527,1,9
239755683,1,9
239368869,1,9
237675960,1,9
239943480,1,9
234662426,1,9
238395254,1,9
239482854,1,9
240141545,1,9
236094324,1,9
238816112,1,9
230696061,1,9
240861591,1,9
240361480,1,9
238303771,1,9
240037247,1,9
238757648,1,9
234720318,1,9
239760828,1,9
233748859,1,9
239871379,1,9
240122889,1,9
240602706,1,9
238474541,1,9
239959876,1,9
238587941,1,9
233725392,1,9
240609905,1,9
237992786,1,9
239814660,1,9
237667531,1,9
239225177,1,9
240654639,1,9
238260753,1,9
235110422,1,9
237568270,1,9
239946917,1,9
236438351,1,9
230500614,1,9
238868128,1,9
239873635,1,9
237900592,1,9
239800786,1,9
240256308,1,9
231888555,1,9
237189637,1,9
239198675,1,9
239134660,1,9
239174795,1,9
239774384,1,9
236695099,1,9
238594857,1,9
240085355,1,9
236458361,1,9
240150827,1,9
240618312,1,9
230198871,1,9
237447288,1,9
235920985,1,9
240256508,1,9
240224312,1,9
239588700,1,9
240801348,1,9
240302782,1,9
238355109,1,9
238033804,1,9
236931854,1,9
239900778,1,9
238292720,1,9
236559179,1,9
239943195,1,9
239984648,1,9
238581162,1,9
236135736,1,9
238306232,1,9
233925466,1,9
237938005,1,9
239944957,1,9
238542308,1,9
238753174,1,9
237202316,1,9
230410285,1,9
238950072,1,9
237689644,1,9
237335707,1,9
236510823,1,9
237808641,1,9
239926725,1,9
238748495,1,9
240616020,1,9
238959784,1,9
237313674,1,9
237676883,1,9
238281046,1,9
238007444,1,9
239526664,1,9
238982884,1,9
238401613,1,9
239532668,1,9
237067802,1,9
238251484,1,9
238750560,1,9
238911507,1,9
238155298,1,9
235110389,1,9
239388972,1,9
240071331,1,9
238394741,1,9
238982964,1,9
238757538,1,9
238253807,1,9
238577233,1,9
239994251,1,9
238982789,1,9
230856286,1,9
240914558,1,9
240186646,1,9
238597303,1,9
240082750,1,9
238588063,1,9
238946976,1,9
240106254,1,9
236895582,1,9
233016780,1,9
238303896,1,9
238825460,1,9
237565507,1,9
236958782,1,9
240045625,1,9
230478267,1,9
238088276,1,9
238091640,1,9
236878438,1,9
238553157,1,9
232321331,1,9
238986817,1,9
238909489,1,9
237433253,1,9
238375519,1,9
239390667,1,9
240607561,1,9
236094320,1,9
238351674,1,9
238120850,1,9
239973537,1,9
237464198,1,9
239841709.0,1,11
239954982.0,1,11
240038271.0,1,11
239905071.0,1,11
239984079.0,1,11
236537358.0,1,11
237985688.0,1,11
238493567.0,1,11
238584586.0,1,11
237514187.0,1,11
236895655.0,1,11
232428502.0,1,11
236438348.0,1,11
238070588.0,1,11
238750781,1,9
238558735,1,9
237229108,1,9
239397164,1,9
236658687,1,9
234290378,1,9
238595922,1,9
237597902,1,9
238566671,1,9
230504431,1,9
240208834,1,9
234255461,1,9
238566512,1,9
238143959,1,9
240887897,1,9
238610039,1,9
237202445.0,1,11
234142483,1,9
238534535,1,9
238687045,1,9
231046959,1,9
237808708,1,9
239993529,1,9
238322681,1,9
237371396,1,9
237228959,1,9
239981036,1,9
238906544,1,9
238152493,1,9
238035335,1,9
238513722,1,9
239100910,1,9
240141717,1,9
239948263.0,1,11
238229940.0,1,11
239756244.0,1,11
238611775.0,1,11
236895589.0,1,11
240378805.0,1,11
238957561.0,1,11
238551249.0,1,11
231266125.0,1,11
234388079.0,1,11
240076695.0,1,11
238960381.0,1,11
238524690.0,1,11
238355109.0,1,11
239943680.0,1,11
240181364,1,9
237726684,1,9
238512368,1,9
236853303,1,9
231217654,1,9
238032767,1,9
237938000,1,9
237701423,1,9
239753703,1,9
238574432,1,9
237831941,1,9
239765577,1,9
237731797,1,9
238759149,1,9
238036771,1,9
238486903,1,9
239812014,1,9
238234670,1,9
234710681,1,9
238538650,1,9
238463658,1,9
240320892,1,9
238596414,1,9
238919689,1,9
239837085,1,9
230478566,1,9
233748858,1,9
238548815,1,9
238759156,1,9
239873712,1,9
236799052,1,9
236484469,1,9
239829788,1,9
233572328,1,9
238945477,1,9
238681681,1,9
240064828,1,9
238909721,1,9
238920784,1,9
238909753,1,9
237233786,1,9
237172468,1,9
236841092,1,9
239805350,1,9
240003515,1,9
232514320,1,9
238742045,1,9
233871184,1,9
232194575,1,9
238670909,1,9
240124632,1,9
235957462,1,9
238119816,1,9
231238482,1,9
231958648,1,9
239761759,1,9
239019816,1,9
231025455,1,9
239755705,1,9
237244035,1,9
238532342,1,9
240363735,1,9
237676244,1,9
239232682,1,9
239786677.0,1,11
231329768.0,1,11
240302781.0,1,11
240842949,1,9
236164305,1,9
239073891,1,9
238554772,1,9
239800789,1,9
231898343,1,9
240222722,1,9
238229940,1,9
238275972,1,9
238013495,1,9
234424470,1,9
239003671,1,9
234083205,1,9
240176840,1,9
237320403,1,9
237196789,1,9
238262475,1,9
236010486,1,9
239174833,1,9
230426124,1,9
239801971,1,9
239893373.0,1,11
236695086.0,1,11
238303375.0,1,11
238532342.0,1,11
238909964.0,1,11
239832233.0,1,11
239120751.0,1,11
238558896.0,1,11
240038219,1,9
239943187,1,9
239046804,1,9
238989774,1,9
239988436,1,9
238169910,1,9
238003948,1,9
239801974,1,9
238447983,1,9
239943238,1,9
231205303,1,9
238292718,1,9
238631909,1,9
238303794,1,9
239072826,1,9
239033139,1,9
239122982,1,9
238949019,1,9
237070882,1,9
238375638,1,9
238423515,1,9
240013512,1,9
238933760,1,9
237284153,1,9
235976360,1,9
239022687,1,9
237202336,1,9
238306616,1,9
238311608,1,9
239174852,1,9
237731694,1,9
240309367,1,9
240607545.0,1,11
239096655.0,1,11
238371128.0,1,11
231977012.0,1,11
237728447,1,9
240186619,1,9
240036689,1,9
230948949,1,9
239027233,1,9
238475759,1,9
238905456,1,9
238467450,1,9
240222693,1,9
240361432,1,9
238414456,1,9
240804459,1,9
236895595.0,1,11
238569279.0,1,11
237449851.0,1,11
238603849,1,9
237253781,1,9
237461838,1,9
238585182,1,9
240264286,1,9
237197777,1,9
237181462,1,9
238563706.0,1,11
240034707.0,1,11
231906837.0,1,11
240261169.0,1,11
238625440.0,1,11
238909711.0,1,11
238566513,1,9
236890914,1,9
238614437,1,9
238610041,1,9
239973533,1,9
236578708,1,9
236895686,1,9
239841707.0,1,11
239759461.0,1,11
231767783.0,1,11
239905132.0,1,11
239082691.0,1,11
231958150.0,1,11
239069631.0,1,11
238626677.0,1,11
238938208.0,1,11
239820099,1,9
238274157,1,9
236510825,1,9
239676666,1,9
238152899,1,9
238340682,1,9
238910077,1,9
237999857,1,9
238990604,1,9
240256653,1,9
238937610,1,9
232316382,1,9
234290398,1,9
231193075,1,9
239777029,1,9
234710744,1,9
238297855,1,9
239891946,1,9
230983831,1,9
238694761,1,9
238762196,1,9
237566314,1,9
233706702,1,9
240378886,1,9
238088879,1,9
239112689,1,9
236886395,1,9
238524706,1,9
237768415,1,9
240043605,1,9
232514343,1,9
237049647,1,9
239091879.0,1,11
239968494.0,1,11
239929845.0,1,11
238302978.0,1,11
239932544.0,1,11
237948601.0,1,11
238731593.0,1,11
238347593,1,9
238185943,1,9
238935208,1,9
237070891,1,9
238440264,1,9
240361518,1,9
240108602,1,9
239081837,1,9
239082993,1,9
238497871,1,9
238909711,1,9
238107027,1,9
240320873,1,9
233748845,1,9
238548778,1,9
240271893,1,9
239040937,1,9
238267266,1,9
238580228,1,9
236484483,1,9
238470693,1,9
238625444.0,1,11
240181352.0,1,11
237674017.0,1,11
236958786.0,1,11
233572314,1,9
237534337,1,9
236806046,1,9
240673960,1,9
238064064,1,9
234152739,1,9
237458337,1,9
237996274,1,9
238054175,1,9
238301057,1,9
238030161,1,9
237300219,1,9
240003513,1,9
237661234,1,9
240000494,1,9
239812467,1,9
239801030,1,9
239073895,1,9
238303421,1,9
231958643,1,9
238301172,1,9
234436917,1,9
240166536,1,9
236827976,1,9
238960467,1,9
230556120,1,9
240072696,1,9
236845312,1,9
238038429,1,9
237853451,1,9
238990538,1,9
238057697,1,9
240632428,1,9
240801350,1,9
240302774,1,9
240842940,1,9
239916847,1,9
236768118,1,9
238587247,1,9
239108664,1,9
238928129,1,9
239797152,1,9
238323028,1,9
239232769,1,9
238735511,1,9
234605139,1,9
232700515,1,9
239905375,1,9
239989098,1,9
238311615,1,9
238303911,1,9
238641980,1,9
230875573,1,9
230426125,1,9
236086917,1,9
240300558,1,9
238585824,1,9
238140775,1,9
234558639,1,9
234324491,1,9
239368760,1,9
238909766,1,9
239766039,1,9
233678895,1,9
238196327,1,9
238234666,1,9
238587240,1,9
238303372,1,9
238285733,1,9
239789127,1,9
239174840,1,9
240000868,1,9
239177082,1,9
240038242,1,9
238989815,1,9
230989551,1,9
238635555,1,9
238585809,1,9
239117588,1,9
239422679,1,9
239846975,1,9
234095177,1,9
236604726,1,9
238759148,1,9
239889165,1,9
233047310,1,9
230948925,1,9
233900839,1,9
238493570,1,9
238900157,1,9
238766418,1,9
238435282,1,9
233050360,1,9
234776652,1,9
238750557,1,9
238500867,1,9
236820148,1,9
238569247,1,9
238403515,1,9
238603846,1,9
237253797,1,9
237315877,1,9
238585138,1,9
238911072,1,9
238563703.0,1,11
238750126.0,1,11
238321889.0,1,11
240154319.0,1,11
238104236.0,1,11
235942489.0,1,11
237828545.0,1,11
237861073.0,1,11
240919025,1,9
239777032,1,9
238303913,1,9
237023405,1,9
238689441.0,1,11
236113637.0,1,11
238432596.0,1,11
239781087.0,1,11
238350315.0,1,11
239973534.0,1,11
240126127.0,1,11
238594145.0,1,11
238933088,1,9
240299755,1,9
238369833,1,9
239873716,1,9
240387022.0,1,11
231656526.0,1,11
239000495.0,1,11
234730908.0,1,11
236604315.0,1,11
231294766.0,1,11
236113641.0,1,11
236510827.0,1,11
238584558,1,9
238835493,1,9
234311262,1,9
238154186,1,9
238302779,1,9
238108792,1,9
232316749,1,9
240776762,1,9
240603171,1,9
238951516,1,9
238306623,1,9
239154224,1,9
231571511.0,1,11
238708277.0,1,11
240378795.0,1,11
238512363.0,1,11
237881686.0,1,11
239766340.0,1,11
234388060.0,1,11
238452859.0,1,11
239773237.0,1,11
239472682.0,1,11
239955013.0,1,11
237321099.0,1,11
240051090.0,1,11
239004968.0,1,11
238665844.0,1,11
237461966.0,1,11
238497922.0,1,11
236484563.0,1,11
238929951.0,1,11
237138309,1,9
239397043,1,9
237674035,1,9
240369957,1,9
239968506,1,9
240222718,1,9
238302979,1,9
240194880,1,9
238080018,1,9
239773240,1,9
238912968,1,9
236806047,1,9
233896629,1,9
236628169,1,9
239156663,1,9
238606462,1,9
238710459,1,9
238068118,1,9
237810582,1,9
239100823,1,9
239779577,1,9
238786659,1,9
240320788,1,9
230550395,1,9
239274763,1,9
238265689,1,9
238254496.0,1,11
236851553.0,1,11
239198836.0,1,11
230960453.0,1,11
239929243.0,1,11
230410986.0,1,11
238589622.0,1,11
231459877.0,1,11
239086331,1,9
238303409,1,9
238759155,1,9
238935212,1,9
240039168,1,9
237997382,1,9
236895535,1,9
237288144.0,1,11
237072530.0,1,11
240302778.0,1,11
240949558,1,9
239826573,1,9
238200383,1,9
238319064,1,9
238323452,1,9
237113415.0,1,11
240105445,1,9
238868123,1,9
238291678,1,9
239981122,1,9
237231182,1,9
236837863,1,9
236563702,1,9
238318890.0,1,11
238989822.0,1,11
238513320.0,1,11
238497927.0,1,11
238418245.0,1,11
238580212,1,9
238303961,1,9
238291813,1,9
230729401,1,9
238521515.0,1,11
238196505.0,1,11
238889478.0,1,11
238588088.0,1,11
238909744.0,1,11
240332692.0,1,11
240039229.0,1,11
238587372,1,9
238529110,1,9
240174767,1,9
239947281,1,9
239903516,1,9
231196202,1,9
239837008,1,9
239048909,1,9
238743594,1,9
238095643.0,1,11
237856772.0,1,11
238618721.0,1,11
239777255.0,1,11
240005498.0,1,11
237622507.0,1,11
238839832.0,1,11
238911050.0,1,11
240607509,1,9
238459093,1,9
230833010,1,9
236446311,1,9
239889168,1,9
239396861,1,9
238167602,1,9
238493588.0,1,11
238881556.0,1,11
238539827.0,1,11
239889207.0,1,11
238435191.0,1,11
231294765.0,1,11
230593068.0,1,11
233894701.0,1,11
238668660,1,9
238753200,1,9
234456764,1,9
240045993,1,9
238631875.0,1,11
238603848.0,1,11
240210150.0,1,11
237253814.0,1,11
237426449.0,1,11
240039455,1,9
236595036,1,9
237235471,1,9
237699528,1,9
233191975,1,9
240243904,1,9
240344979.0,1,11
234376774.0,1,11
238985644.0,1,11
239987417.0,1,11
233808441,1,9
238262415,1,9
234444018,1,9
236852911,1,9
240255643,1,9
241044540,1,9
240271885,1,9
238306222,1,9
238875826,1,9
238674733,1,9
237674025,1,9
239781155,1,9
239973536,1,9
238200183.0,1,11
239753228.0,1,11
238989291.0,1,11
238347615,1,9
238710367,1,9
238621021,1,9
236829356,1,9
234757267,1,9
240328392,1,9
238262208,1,9
240201233,1,9
237027968,1,9
237679450.0,1,11
236604790.0,1,11
234283606.0,1,11
239992506.0,1,11
237344419,1,9
234510694,1,9
240375072,1,9
238919136,1,9
236025108.0,1,11
237525158.0,1,11
237736430.0,1,11
237426439.0,1,11
239805352.0,1,11
238459093.0,1,11
238744176.0,1,11
239970139.0,1,11
239755868.0,1,11
239819549.0,1,11
238052153.0,1,11
239801400.0,1,11
239883619,1,9
238062369,1,9
236895531.0,1,11
238178621.0,1,11
240135081.0,1,11
230504433.0,1,11
234529826.0,1,11
238613845.0,1,11
238606461.0,1,11
238021193.0,1,11
231958644.0,1,11
237938509.0,1,11
238668188.0,1,11
238750563.0,1,11
240303492.0,1,11
231797241.0,1,11
240039238.0,1,11
237072526.0,1,11
238741735.0,1,11
236440325.0,1,11
237613672.0,1,11
238303800.0,1,11
231238658.0,1,11
238538980.0,1,11
238323462.0,1,11
238291776,1,9
238653815,1,9
236454320,1,9
238167577,1,9
238223450,1,9
238128522,1,9
236604770,1,9
239991603.0,1,11
238266489.0,1,11
235942437.0,1,11
231238642.0,1,11
238306230.0,1,11
238455577.0,1,11
240199895.0,1,11
238573300.0,1,11
240882705.0,1,11
239482926.0,1,11
237080844,1,9
238382033,1,9
238480295,1,9
239773257,1,9
238928182,1,9
237191786,1,9
236138675,1,9
238584586,1,9
238254538,1,9
237449828,1,9
238021186,1,9
237917448,1,9
238511858,1,9
238021188,1,9
237102596,1,9
237313669,1,9
238122617,1,9
239120579,1,9
236559170.0,1,11
230943858.0,1,11
238291804.0,1,11
230729404.0,1,11
231958739.0,1,11
240162754.0,1,11
238477613.0,1,11
231167144.0,1,11
231797305.0,1,11
236644569.0,1,11
238478143.0,1,11
237742558.0,1,11
231946378.0,1,11
239753682.0,1,11
238588745.0,1,11
238051492,1,9
238893434,1,9
238435195,1,9
239904202,1,9
240106583,1,9
231617588.0,1,11
238474732.0,1,11
237653399.0,1,11
240046020.0,1,11
238631859.0,1,11
234090945.0,1,11
240375024.0,1,11
238513289.0,1,11
230550395.0,1,11
231806795.0,1,11
238750775.0,1,11
237853370.0,1,11
239230662.0,1,11
234307894.0,1,11
233062928.0,1,11
238911547.0,1,11
236733390.0,1,11
239894533.0,1,11
238403516,1,9
231786130,1,9
231616971,1,9
230954582,1,9
240200095,1,9
237674001,1,9
238948574,1,9
241009607.0,1,11
238052044.0,1,11
238162061.0,1,11
239973535.0,1,11
239902348.0,1,11
237331623.0,1,11
239536661.0,1,11
238200179,1,9
240300542,1,9
238347613,1,9
238710370,1,9
238135953,1,9
237094387.0,1,11
231958713.0,1,11
238512365.0,1,11
238348072.0,1,11
237667519.0,1,11
234636958.0,1,11
239988720.0,1,11
237321107.0,1,11
237094623.0,1,11
237966808.0,1,11
240158218.0,1,11
238288660,1,9
240673976,1,9
237295556,1,9
239889167,1,9
231976983,1,9
239901013,1,9
240187494,1,9
230737808.0,1,11
238107036.0,1,11
236680299.0,1,11
236644569,1,9
239929393,1,9
238889926,1,9
238583027,1,9
238964289,1,9
239952789,1,9
236978113.0,1,11
238751362.0,1,11
239889169.0,1,11
233134102.0,1,11
237192725.0,1,11
237615917.0,1,11
238549574.0,1,11
238044048.0,1,11
234796327.0,1,11
239005092,1,9
240575315,1,9
236834136,1,9
237903032,1,9
240300608,1,9
238511834,1,9
238329613,1,9
237760388.0,1,11
239083071,1,9
236410800,1,9
240624538,1,9
238061227,1,9
231958696.0,1,11
238471425.0,1,11
231577378.0,1,11
232436695.0,1,11
236493432.0,1,11
232428507.0,1,11
238323501.0,1,11
238641847.0,1,11
237140198.0,1,11
234444019.0,1,11
240096334.0,1,11
240151155,1,9
232474558,1,9
240673941,1,9
238276273,1,9
231521949,1,9
238453151,1,9
234304359,1,9
238559502,1,9
238670609,1,9
238251442.0,1,11
236559219.0,1,11
240141535.0,1,11
238291828.0,1,11
232395233.0,1,11
239119352.0,1,11
239998263.0,1,11
233080481.0,1,11
238647710.0,1,11
239868725.0,1,11
237338506.0,1,11
237369734.0,1,11
240328782.0,1,11
238365884.0,1,11
238760902.0,1,11
238653085.0,1,11
237443577.0,1,11
238596414.0,1,11
239756147.0,1,11
239013268.0,1,11
230865490.0,1,11
238944844.0,1,11
237493813,1,9
240114514.0,1,11
238091648.0,1,11
239182719.0,1,11
238750779.0,1,11
240344976.0,1,11
